Number of Individual,Calendar Month,Latitude,Longitude
6,2019-FEB,37.797014,-122.242139
1,2019-FEB,37.797017,-122.225802
3,2019-FEB,37.797017,-122.225445
5,2019-FEB,37.797018,-122.235307
4,2019-FEB,37.797022,-122.267056
1,2019-FEB,37.797037,-122.233494
1,2019-FEB,37.797039,-122.267045
1,2019-FEB,37.797041,-122.206238
5,2019-FEB,37.797052,-122.257271
4,2019-FEB,37.797056,-122.242187
2,2019-FEB,37.797056,-122.19692
3,2019-FEB,37.797058,-122.23838
1,2019-FEB,37.79706,-122.249837
4,2019-FEB,37.797061,-122.269596
1,2019-FEB,37.797064,-122.230092
5,2019-FEB,37.797066,-122.225788
2,2019-FEB,37.797068,-122.231495
4,2019-FEB,37.797074,-122.255087
8,2019-FEB,37.797085,-122.267625
1,2019-FEB,37.797088,-122.251713
1,2019-FEB,37.797106,-122.218271
2,2019-FEB,37.797111,-122.247929
1,2019-FEB,37.797119,-122.269558
4,2019-FEB,37.797123,-122.218337
2,2019-FEB,37.797125,-122.1968
1,2019-FEB,37.797153,-122.197583
2,2019-FEB,37.797154,-122.20539
1,2019-FEB,37.797157,-122.214525
2,2019-FEB,37.797172,-122.240164
1,2019-FEB,37.797182,-122.236762
2,2019-FEB,37.797201,-122.2049
2,2019-FEB,37.797203,-122.269505
2,2019-FEB,37.797211,-122.2695
3,2019-FEB,37.797234,-122.241922
2,2019-FEB,37.797241,-122.255088
1,2019-FEB,37.797249,-122.246413
2,2019-FEB,37.797251,-122.251482
2,2019-FEB,37.797252,-122.248249
3,2019-FEB,37.797266,-122.209776
3,2019-FEB,37.797272,-122.255051
1,2019-FEB,37.797273,-122.267989
2,2019-FEB,37.797276,-122.229871
1,2019-FEB,37.79728,-122.240237
4,2019-FEB,37.797282,-122.256958
2,2019-FEB,37.797286,-122.215031
2,2019-FEB,37.79731,-122.215126
1,2019-FEB,37.797317,-122.230494
1,2019-FEB,37.797326,-122.199549
1,2019-FEB,37.797332,-122.256885
4,2019-FEB,37.797335,-122.23705
1,2019-FEB,37.79734,-122.24202
1,2019-FEB,37.797345,-122.25187
2,2019-FEB,37.797345,-122.230526
3,2019-FEB,37.797347,-122.256863
2,2019-FEB,37.797354,-122.269089
7,2019-FEB,37.797354,-122.250877
1,2019-FEB,37.797354,-122.233997
1,2019-FEB,37.797355,-122.203829
1,2019-FEB,37.79737,-122.238251
1,2019-FEB,37.797372,-122.26913
3,2019-FEB,37.797378,-122.241967
1,2019-FEB,37.797382,-122.249915
2,2019-FEB,37.797384,-122.268307
3,2019-FEB,37.797385,-122.266992
2,2019-FEB,37.797395,-122.245432
1,2019-FEB,37.797398,-122.254905
1,2019-FEB,37.797404,-122.249886
2,2019-FEB,37.797411,-122.255362
2,2019-FEB,37.797412,-122.26706
14,2019-FEB,37.797426,-122.2419
2,2019-FEB,37.797433,-122.240023
4,2019-FEB,37.797438,-122.267129
1,2019-FEB,37.797453,-122.255313
1,2019-FEB,37.797453,-122.218217
3,2019-FEB,37.797474,-122.255288
3,2019-FEB,37.797483,-122.182817
5,2019-FEB,37.797486,-122.211517
1,2019-FEB,37.797492,-122.230316
9,2019-FEB,37.797501,-122.228292
1,2019-FEB,37.797503,-122.275257
2,2019-FEB,37.797527,-122.252727
2,2019-FEB,37.797528,-122.243597
3,2019-FEB,37.797536,-122.240396
3,2019-FEB,37.797555,-122.24037
2,2019-FEB,37.79757,-122.211916
6,2019-FEB,37.797572,-122.230105
8,2019-FEB,37.797591,-122.24899
5,2019-FEB,37.797601,-122.250689
4,2019-FEB,37.797603,-122.240303
3,2019-FEB,37.797606,-122.256147
1,2019-FEB,37.797608,-122.2344
1,2019-FEB,37.797615,-122.230016
2,2019-FEB,37.797621,-122.268981
5,2019-FEB,37.797622,-122.240276
2,2019-FEB,37.797624,-122.271129
1,2019-FEB,37.797627,-122.275566
1,2019-FEB,37.79764,-122.234451
2,2019-FEB,37.797641,-122.245343
1,2019-FEB,37.797646,-122.254078
1,2019-FEB,37.797653,-122.247168
3,2019-FEB,37.797656,-122.203713
12,2019-FEB,37.797672,-122.228562
2,2019-FEB,37.797673,-122.242073
1,2019-FEB,37.797679,-122.255765
2,2019-FEB,37.7977,-122.247101
2,2019-FEB,37.7977,-122.237831
7,2019-FEB,37.797701,-122.252458
6,2019-FEB,37.797708,-122.236314
1,2019-FEB,37.797716,-122.211425
7,2019-FEB,37.797716,-122.206022
4,2019-FEB,37.797726,-122.20604
3,2019-FEB,37.79773,-122.264767
5,2019-FEB,37.797747,-122.247033
3,2019-FEB,37.797753,-122.236278
1,2019-FEB,37.797754,-122.269154
1,2019-FEB,37.797759,-122.229285
1,2019-FEB,37.797766,-122.234652
1,2019-FEB,37.797769,-122.241324
1,2019-FEB,37.797771,-122.269144
6,2019-FEB,37.797782,-122.248866
4,2019-FEB,37.797786,-122.252554
1,2019-FEB,37.797789,-122.229337
1,2019-FEB,37.797793,-122.255892
14,2019-FEB,37.797804,-122.265119
4,2019-FEB,37.79781,-122.236233
1,2019-FEB,37.797819,-122.21102
3,2019-FEB,37.797826,-122.23663
4,2019-FEB,37.797831,-122.245595
1,2019-FEB,37.797834,-122.257732
1,2019-FEB,37.797847,-122.226642
3,2019-FEB,37.79785,-122.245568
5,2019-FEB,37.797851,-122.263798
1,2019-FEB,37.79787,-122.248741
2,2019-FEB,37.797874,-122.269467
4,2019-FEB,37.797876,-122.26824
1,2019-FEB,37.797882,-122.269462
3,2019-FEB,37.797883,-122.244787
2,2019-FEB,37.797888,-122.245515
1,2019-FEB,37.79789,-122.269457
2,2019-FEB,37.797902,-122.249216
2,2019-FEB,37.797906,-122.241012
3,2019-FEB,37.797909,-122.206441
1,2019-FEB,37.797933,-122.22958
16,2019-FEB,37.797934,-122.264005
15,2019-FEB,37.797937,-122.248236
1,2019-FEB,37.797947,-122.249154
1,2019-FEB,37.797947,-122.210053
3,2019-FEB,37.79795,-122.236532
5,2019-FEB,37.79796,-122.244874
4,2019-FEB,37.797981,-122.241099
6,2019-FEB,37.797982,-122.249104
1,2019-FEB,37.797985,-122.254161
3,2019-FEB,37.797985,-122.239251
1,2019-FEB,37.797989,-122.264143
2,2019-FEB,37.798014,-122.239212
5,2019-FEB,37.798018,-122.236478
1,2019-FEB,37.79802,-122.235055
3,2019-FEB,37.798021,-122.254108
1,2019-FEB,37.798022,-122.212079
7,2019-FEB,37.798022,-122.206686
9,2019-FEB,37.79803,-122.264247
3,2019-FEB,37.798033,-122.250889
4,2019-FEB,37.798038,-122.246167
2,2019-FEB,37.798044,-122.267888
1,2019-FEB,37.798048,-122.233691
1,2019-FEB,37.798051,-122.212067
3,2019-FEB,37.798054,-122.265769
1,2019-FEB,37.79807,-122.248978
2,2019-FEB,37.798071,-122.204
5,2019-FEB,37.798072,-122.267868
1,2019-FEB,37.798076,-122.254028
2,2019-FEB,37.798094,-122.265871
1,2019-FEB,37.798094,-122.254002
1,2019-FEB,37.798106,-122.203966
1,2019-FEB,37.798109,-122.250777
2,2019-FEB,37.798128,-122.209979
3,2019-FEB,37.798136,-122.253444
1,2019-FEB,37.798157,-122.250706
2,2019-FEB,37.798167,-122.212018
4,2019-FEB,37.798173,-122.256326
4,2019-FEB,37.798185,-122.244569
10,2019-FEB,37.798186,-122.250664
4,2019-FEB,37.798188,-122.256344
3,2019-FEB,37.798209,-122.251812
1,2019-FEB,37.798221,-122.192327
7,2019-FEB,37.798224,-122.211993
1,2019-FEB,37.798225,-122.248105
1,2019-FEB,37.798232,-122.239424
2,2019-FEB,37.798237,-122.265909
16,2019-FEB,37.798238,-122.266243
3,2019-FEB,37.798242,-122.244487
1,2019-FEB,37.798248,-122.271399
3,2019-FEB,37.798258,-122.242569
1,2019-FEB,37.798265,-122.251417
2,2019-FEB,37.798265,-122.241242
1,2019-FEB,37.798269,-122.213108
1,2019-FEB,37.798279,-122.254262
1,2019-FEB,37.798283,-122.256939
1,2019-FEB,37.79829,-122.256051
2,2019-FEB,37.798301,-122.270682
1,2019-FEB,37.798309,-122.256026
1,2019-FEB,37.798313,-122.281712
1,2019-FEB,37.798346,-122.244335
2,2019-FEB,37.798348,-122.233281
2,2019-FEB,37.798358,-122.242005
2,2019-FEB,37.79836,-122.242948
1,2019-FEB,37.798361,-122.253237
3,2019-FEB,37.798362,-122.207415
2,2019-FEB,37.798371,-122.246158
1,2019-FEB,37.798379,-122.266596
3,2019-FEB,37.798383,-122.237479
1,2019-FEB,37.798385,-122.248084
1,2019-FEB,37.798386,-122.206786
1,2019-FEB,37.798388,-122.270627
1,2019-FEB,37.798394,-122.237467
1,2019-FEB,37.798415,-122.237443
3,2019-FEB,37.798433,-122.242844
3,2019-FEB,37.798434,-122.269672
1,2019-FEB,37.798442,-122.207602
5,2019-FEB,37.798457,-122.266789
1,2019-FEB,37.79846,-122.242804
1,2019-FEB,37.798465,-122.249726
1,2019-FEB,37.798468,-122.247955
1,2019-FEB,37.798479,-122.255032
3,2019-FEB,37.79848,-122.266844
2,2019-FEB,37.798491,-122.244653
3,2019-FEB,37.798507,-122.224956
3,2019-FEB,37.798511,-122.238512
1,2019-FEB,37.79852,-122.255079
1,2019-FEB,37.798521,-122.235671
2,2019-FEB,37.798522,-122.237324
2,2019-FEB,37.798539,-122.238473
1,2019-FEB,37.798551,-122.255115
94,2019-FEB,37.798555,-122.271994
1,2019-FEB,37.798559,-122.200993
1,2019-FEB,37.798565,-122.258719
2,2019-FEB,37.798578,-122.241789
3,2019-FEB,37.79859,-122.245582
1,2019-FEB,37.79859,-122.209759
1,2019-FEB,37.798609,-122.241824
1,2019-FEB,37.798616,-122.253262
1,2019-FEB,37.798625,-122.234078
2,2019-FEB,37.79863,-122.248253
1,2019-FEB,37.798632,-122.220788
2,2019-FEB,37.798637,-122.220807
4,2019-FEB,37.798638,-122.271544
1,2019-FEB,37.798638,-122.264561
10,2019-FEB,37.798644,-122.238844
2,2019-FEB,37.798645,-122.245179
1,2019-FEB,37.798649,-122.234693
2,2019-FEB,37.798672,-122.228821
1,2019-FEB,37.798712,-122.229034
1,2019-FEB,37.798716,-122.229058
2,2019-FEB,37.79872,-122.247391
2,2019-FEB,37.798729,-122.23663
1,2019-FEB,37.79873,-122.251741
1,2019-FEB,37.798736,-122.229168
6,2019-FEB,37.798736,-122.225176
1,2019-FEB,37.79874,-122.236618
2,2019-FEB,37.798742,-122.249853
3,2019-FEB,37.798744,-122.241879
6,2019-FEB,37.798752,-122.249839
1,2019-FEB,37.798757,-122.26538
10,2019-FEB,37.798757,-122.238685
1,2019-FEB,37.79876,-122.201703
1,2019-FEB,37.798762,-122.26704
1,2019-FEB,37.798762,-122.194822
2,2019-FEB,37.798771,-122.209341
4,2019-FEB,37.79878,-122.190151
3,2019-FEB,37.798784,-122.210513
1,2019-FEB,37.798788,-122.25166
1,2019-FEB,37.798793,-122.250836
1,2019-FEB,37.798799,-122.210575
21,2019-FEB,37.798804,-122.250849
23,2019-FEB,37.798809,-122.255356
9,2019-FEB,37.79881,-122.265526
1,2019-FEB,37.798822,-122.243657
1,2019-FEB,37.798833,-122.234425
3,2019-FEB,37.798842,-122.212879
1,2019-FEB,37.79887,-122.195774
2,2019-FEB,37.798879,-122.266472
1,2019-FEB,37.798882,-122.2086
2,2019-FEB,37.798904,-122.212854
1,2019-FEB,37.798924,-122.272333
2,2019-FEB,37.798939,-122.201913
9,2019-FEB,37.798949,-122.265885
4,2019-FEB,37.798951,-122.257084
7,2019-FEB,37.798952,-122.254334
1,2019-FEB,37.798961,-122.233294
2,2019-FEB,37.798963,-122.266683
1,2019-FEB,37.798966,-122.212829
1,2019-FEB,37.798969,-122.236825
1,2019-FEB,37.798973,-122.226392
1,2019-FEB,37.79898,-122.242068
2,2019-FEB,37.79898,-122.224803
3,2019-FEB,37.798983,-122.228975
1,2019-FEB,37.798985,-122.265826
1,2019-FEB,37.798985,-122.25437
1,2019-FEB,37.798995,-122.234695
3,2019-FEB,37.798998,-122.210218
1,2019-FEB,37.799001,-122.23679
1,2019-FEB,37.799004,-122.229093
1,2019-FEB,37.799006,-122.254394
1,2019-FEB,37.799017,-122.243388
1,2019-FEB,37.799021,-122.235277
1,2019-FEB,37.799024,-122.245211
1,2019-FEB,37.799024,-122.225162
2,2019-FEB,37.799046,-122.243348
5,2019-FEB,37.79906,-122.241108
5,2019-FEB,37.79906,-122.209768
2,2019-FEB,37.799068,-122.228944
1,2019-FEB,37.799071,-122.237724
3,2019-FEB,37.799082,-122.254018
8,2019-FEB,37.799085,-122.231074
1,2019-FEB,37.79909,-122.226978
2,2019-FEB,37.799092,-122.22891
5,2019-FEB,37.799121,-122.273631
1,2019-FEB,37.79913,-122.225749
2,2019-FEB,37.799131,-122.209695
4,2019-FEB,37.799134,-122.229624
1,2019-FEB,37.799136,-122.240002
2,2019-FEB,37.799139,-122.233367
1,2019-FEB,37.799145,-122.228834
1,2019-FEB,37.799158,-122.227317
1,2019-FEB,37.799168,-122.245523
3,2019-FEB,37.799174,-122.26937
3,2019-FEB,37.799175,-122.243684
5,2019-FEB,37.799176,-122.270777
3,2019-FEB,37.799177,-122.272678
1,2019-FEB,37.7992,-122.278155
3,2019-FEB,37.799203,-122.266514
1,2019-FEB,37.799208,-122.24547
1,2019-FEB,37.799211,-122.217634
1,2019-FEB,37.799242,-122.278263
1,2019-FEB,37.799251,-122.239329
1,2019-FEB,37.799257,-122.249642
2,2019-FEB,37.799258,-122.249127
3,2019-FEB,37.799259,-122.256632
1,2019-FEB,37.799261,-122.239316
1,2019-FEB,37.799268,-122.2263
11,2019-FEB,37.79927,-122.264171
1,2019-FEB,37.799285,-122.224706
3,2019-FEB,37.799288,-122.249087
8,2019-FEB,37.799308,-122.23925
3,2019-FEB,37.799311,-122.226644
2,2019-FEB,37.799315,-122.268558
2,2019-FEB,37.799317,-122.239237
1,2019-FEB,37.799322,-122.226723
2,2019-FEB,37.799327,-122.254625
1,2019-FEB,37.799332,-122.273386
7,2019-FEB,37.799336,-122.249021
1,2019-FEB,37.799341,-122.266675
1,2019-FEB,37.799344,-122.211481
3,2019-FEB,37.799372,-122.26774
1,2019-FEB,37.799374,-122.242664
2,2019-FEB,37.799375,-122.272054
9,2019-FEB,37.799389,-122.272089
1,2019-FEB,37.799391,-122.241004
2,2019-FEB,37.799391,-122.231167
1,2019-FEB,37.7994,-122.267812
1,2019-FEB,37.7994,-122.227115
2,2019-FEB,37.799401,-122.25592
2,2019-FEB,37.799435,-122.249378
1,2019-FEB,37.799437,-122.229535
1,2019-FEB,37.799441,-122.235803
1,2019-FEB,37.799444,-122.273669
1,2019-FEB,37.799446,-122.235809
1,2019-FEB,37.799447,-122.22735
2,2019-FEB,37.799458,-122.239557
3,2019-FEB,37.799466,-122.251251
3,2019-FEB,37.799467,-122.192317
3,2019-FEB,37.799473,-122.271405
2,2019-FEB,37.799473,-122.22748
2,2019-FEB,37.799489,-122.272863
1,2019-FEB,37.799498,-122.178594
9,2019-FEB,37.799506,-122.239491
3,2019-FEB,37.79952,-122.265901
1,2019-FEB,37.799521,-122.17287
1,2019-FEB,37.799546,-122.210601
4,2019-FEB,37.799553,-122.239426
3,2019-FEB,37.799559,-122.21134
1,2019-FEB,37.799572,-122.188503
1,2019-FEB,37.799575,-122.225359
2,2019-FEB,37.799594,-122.232324
2,2019-FEB,37.799596,-122.20878
2,2019-FEB,37.799604,-121.239873
1,2019-FEB,37.799611,-122.266145
1,2019-FEB,37.799624,-122.255631
4,2019-FEB,37.799627,-122.255134
5,2019-FEB,37.799635,-122.228067
3,2019-FEB,37.799643,-122.265421
3,2019-FEB,37.79966,-122.244355
1,2019-FEB,37.799672,-122.257252
2,2019-FEB,37.79968,-122.244328
1,2019-FEB,37.799684,-122.265392
6,2019-FEB,37.799705,-122.226137
7,2019-FEB,37.79971,-122.265375
6,2019-FEB,37.799716,-122.217798
1,2019-FEB,37.799725,-122.2708
1,2019-FEB,37.799725,-122.230357
7,2019-FEB,37.799745,-122.207723
1,2019-FEB,37.799749,-122.244744
12,2019-FEB,37.799761,-122.247922
3,2019-FEB,37.799765,-122.241
3,2019-FEB,37.799766,-122.236646
4,2019-FEB,37.799768,-122.244717
2,2019-FEB,37.799774,-122.209044
1,2019-FEB,37.799801,-122.226704
6,2019-FEB,37.799813,-122.241972
1,2019-FEB,37.799831,-122.214923
3,2019-FEB,37.799832,-122.230947
1,2019-FEB,37.799834,-122.22941
1,2019-FEB,37.799839,-122.21899
1,2019-FEB,37.799841,-122.226935
12,2019-FEB,37.799843,-122.2552
4,2019-FEB,37.799847,-122.212351
1,2019-FEB,37.799851,-122.287486
1,2019-FEB,37.799863,-122.249634
1,2019-FEB,37.799866,-122.244585
2,2019-FEB,37.79988,-122.220214
2,2019-FEB,37.799883,-122.233855
60,2019-FEB,37.799892,-122.266083
1,2019-FEB,37.799895,-122.217729
40,2019-FEB,37.799897,-122.272599
2,2019-FEB,37.799905,-122.244532
5,2019-FEB,37.799929,-122.213848
11,2019-FEB,37.79993,-122.213846
1,2019-FEB,37.799931,-122.217715
2,2019-FEB,37.799937,-122.234273
2,2019-FEB,37.799945,-122.248184
1,2019-FEB,37.799945,-122.229378
1,2019-FEB,37.799954,-122.248171
1,2019-FEB,37.799969,-122.219686
2,2019-FEB,37.799974,-122.231734
3,2019-FEB,37.799979,-122.240188
1,2019-FEB,37.799984,-122.219715
2,2019-FEB,37.799988,-122.208827
2,2019-FEB,37.800004,-122.243368
4,2019-FEB,37.800005,-122.241723
1,2019-FEB,37.800018,-122.199639
2,2019-FEB,37.80002,-122.214218
3,2019-FEB,37.800039,-122.1959
3,2019-FEB,37.800077,-122.264343
1,2019-FEB,37.80009,-122.232375
1,2019-FEB,37.800109,-122.240524
5,2019-FEB,37.800135,-122.21469
1,2019-FEB,37.800137,-122.224322
1,2019-FEB,37.800137,-122.207324
12,2019-FEB,37.800158,-122.27512
1,2019-FEB,37.800168,-122.207292
4,2019-FEB,37.800187,-122.231358
2,2019-FEB,37.80019,-122.20727
1,2019-FEB,37.800199,-122.222367
3,2019-FEB,37.800212,-122.231496
2,2019-FEB,37.800221,-122.207238
2,2019-FEB,37.800224,-122.233109
3,2019-FEB,37.800227,-122.241637
1,2019-FEB,37.800231,-122.270549
2,2019-FEB,37.800243,-122.248473
2,2019-FEB,37.800275,-122.24155
1,2019-FEB,37.800279,-122.231862
1,2019-FEB,37.800281,-122.23554
6,2019-FEB,37.800286,-122.215266
1,2019-FEB,37.800289,-122.222927
4,2019-FEB,37.800294,-122.251051
6,2019-FEB,37.800298,-122.214737
2,2019-FEB,37.800299,-122.275419
28,2019-FEB,37.800302,-122.221342
1,2019-FEB,37.800308,-122.2824
2,2019-FEB,37.800324,-122.214726
1,2019-FEB,37.800329,-122.2745
9,2019-FEB,37.800336,-122.251124
1,2019-FEB,37.800352,-122.282371
2,2019-FEB,37.800374,-122.2506
2,2019-FEB,37.80038,-122.223342
4,2019-FEB,37.800386,-122.27465
1,2019-FEB,37.800388,-122.214698
1,2019-FEB,37.800398,-122.271909
8,2019-FEB,37.800401,-122.239603
1,2019-FEB,37.800447,-122.238181
1,2019-FEB,37.800448,-122.222177
2,2019-FEB,37.800457,-122.217052
1,2019-FEB,37.800463,-122.236964
4,2019-FEB,37.800487,-122.233008
2,2019-FEB,37.800488,-122.269803
6,2019-FEB,37.800488,-122.241142
2,2019-FEB,37.800498,-122.230502
2,2019-FEB,37.800513,-122.241085
1,2019-FEB,37.800514,-122.18646
5,2019-FEB,37.800516,-122.27076
5,2019-FEB,37.800522,-122.235354
1,2019-FEB,37.800546,-122.229284
2,2019-FEB,37.800546,-122.225081
1,2019-FEB,37.800599,-122.239844
2,2019-FEB,37.800599,-122.235454
2,2019-FEB,37.800599,-122.222593
1,2019-FEB,37.800601,-122.243559
1,2019-FEB,37.800612,-122.23713
8,2019-FEB,37.800612,-122.210687
1,2019-FEB,37.800615,-122.210153
1,2019-FEB,37.800627,-122.229703
3,2019-FEB,37.800646,-121.187547
1,2019-FEB,37.800679,-122.217933
4,2019-FEB,37.800682,-122.222926
1,2019-FEB,37.800685,-122.275424
2,2019-FEB,37.800702,-122.226078
1,2019-FEB,37.80071,-122.269169
2,2019-FEB,37.800726,-122.244662
2,2019-FEB,37.800748,-122.244688
1,2019-FEB,37.800754,-122.275599
6,2019-FEB,37.800756,-122.270226
3,2019-FEB,37.800757,-122.250052
1,2019-FEB,37.800762,-122.240528
6,2019-FEB,37.800765,-122.241228
4,2019-FEB,37.800774,-122.213347
8,2019-FEB,37.800787,-122.271666
1,2019-FEB,37.800795,-122.252211
16,2019-FEB,37.800809,-122.275739
2,2019-FEB,37.800814,-122.218445
1,2019-FEB,37.800815,-122.218453
1,2019-FEB,37.800827,-122.233911
1,2019-FEB,37.800836,-122.269247
1,2019-FEB,37.800843,-122.24489
1,2019-FEB,37.80085,-122.269282
1,2019-FEB,37.800862,-122.229874
1,2019-FEB,37.800876,-122.275065
3,2019-FEB,37.800906,-122.275984
1,2019-FEB,37.800907,-122.240909
4,2019-FEB,37.800909,-122.251731
4,2019-FEB,37.800911,-122.238895
1,2019-FEB,37.800911,-122.223952
7,2019-FEB,37.800913,-122.271974
1,2019-FEB,37.800943,-122.249647
1,2019-FEB,37.800964,-122.247563
1,2019-FEB,37.800975,-122.25028
1,2019-FEB,37.800995,-122.234121
3,2019-FEB,37.800996,-122.205991
3,2019-FEB,37.800998,-122.212661
1,2019-FEB,37.801007,-122.277518
1,2019-FEB,37.801013,-122.19851
4,2019-FEB,37.80102,-122.275496
3,2019-FEB,37.801025,-121.310817
7,2019-FEB,37.80106,-122.249394
1,2019-FEB,37.801062,-122.242921
1,2019-FEB,37.801076,-122.270029
2,2019-FEB,37.801083,-122.227058
3,2019-FEB,37.801111,-122.211434
5,2019-FEB,37.801116,-122.244865
4,2019-FEB,37.801122,-122.249948
1,2019-FEB,37.801131,-122.22578
1,2019-FEB,37.801136,-122.251595
9,2019-FEB,37.801139,-122.21566
1,2019-FEB,37.80114,-122.2459
4,2019-FEB,37.801148,-122.26785
7,2019-FEB,37.801151,-122.21728
1,2019-FEB,37.801168,-122.232578
2,2019-FEB,37.801188,-122.224962
2,2019-FEB,37.801192,-122.249796
5,2019-FEB,37.801197,-122.239014
6,2019-FEB,37.801228,-122.265921
1,2019-FEB,37.80123,-122.226107
2,2019-FEB,37.801237,-122.241898
1,2019-FEB,37.80124,-122.243839
8,2019-FEB,37.801243,-122.26517
1,2019-FEB,37.801255,-122.226465
1,2019-FEB,37.801266,-122.219388
1,2019-FEB,37.801268,-122.211669
1,2019-FEB,37.801269,-122.226095
2,2019-FEB,37.801272,-122.252388
1,2019-FEB,37.801275,-122.263056
1,2019-FEB,37.801289,-122.248738
4,2019-FEB,37.801298,-122.279237
5,2019-FEB,37.801306,-122.279252
6,2019-FEB,37.80131,-122.277021
4,2019-FEB,37.801312,-122.208868
1,2019-FEB,37.801317,-122.20748
1,2019-FEB,37.80134,-122.243311
1,2019-FEB,37.801348,-122.238311
2,2019-FEB,37.801353,-122.219199
1,2019-FEB,37.801357,-122.217199
1,2019-FEB,37.801362,-122.243216
4,2019-FEB,37.801386,-122.205587
4,2019-FEB,37.801396,-122.211861
1,2019-FEB,37.801416,-122.252479
1,2019-FEB,37.801427,-122.242956
3,2019-FEB,37.801443,-122.231543
1,2019-FEB,37.801444,-122.262808
1,2019-FEB,37.80145,-122.235163
1,2019-FEB,37.801471,-122.216792
3,2019-FEB,37.801506,-122.247026
3,2019-FEB,37.801513,-122.217139
1,2019-FEB,37.801513,-122.212572
7,2019-FEB,37.80152,-122.235246
1,2019-FEB,37.801521,-122.227838
3,2019-FEB,37.801522,-122.268787
1,2019-FEB,37.801524,-122.264486
3,2019-FEB,37.801534,-122.270133
4,2019-FEB,37.801538,-122.217129
2,2019-FEB,37.801551,-122.244983
1,2019-FEB,37.80156,-122.233434
2,2019-FEB,37.801565,-122.234826
7,2019-FEB,37.801566,-122.25294
2,2019-FEB,37.801567,-122.24485
3,2019-FEB,37.801568,-122.207922
2,2019-FEB,37.801569,-122.252573
2,2019-FEB,37.801575,-122.198973
1,2019-FEB,37.80158,-122.244735
4,2019-FEB,37.801599,-122.213195
1,2019-FEB,37.801602,-122.240751
3,2019-FEB,37.80162,-122.242219
2,2019-FEB,37.801624,-122.250325
1,2019-FEB,37.801642,-122.25028
3,2019-FEB,37.801644,-122.234917
1,2019-FEB,37.801645,-122.242403
1,2019-FEB,37.801647,-122.198625
1,2019-FEB,37.801652,-122.199029
5,2019-FEB,37.801668,-122.217079
1,2019-FEB,37.801696,-122.242361
5,2019-FEB,37.801704,-122.228941
1,2019-FEB,37.801719,-122.246025
1,2019-FEB,37.801722,-122.235009
2,2019-FEB,37.801739,-122.272999
1,2019-FEB,37.801761,-122.250001
45,2019-FEB,37.801763,-122.264314
2,2019-FEB,37.801766,-122.263706
1,2019-FEB,37.801776,-122.251215
1,2019-FEB,37.80179,-122.270881
1,2019-FEB,37.801816,-122.25188
1,2019-FEB,37.801821,-122.206964
4,2019-FEB,37.801826,-122.245005
1,2019-FEB,37.80183,-122.25062
7,2019-FEB,37.801837,-122.203781
1,2019-FEB,37.801846,-122.238882
2,2019-FEB,37.801857,-122.244738
1,2019-FEB,37.801859,-122.246082
1,2019-FEB,37.801862,-122.265499
2,2019-FEB,37.801865,-122.207882
1,2019-FEB,37.801867,-122.26403
1,2019-FEB,37.801874,-122.277668
4,2019-FEB,37.801897,-122.250408
1,2019-FEB,37.801904,-122.26362
8,2019-FEB,37.801915,-122.275485
2,2019-FEB,37.801921,-122.251958
1,2019-FEB,37.801938,-122.238824
39,2019-FEB,37.80194,-122.267675
2,2019-FEB,37.801944,-122.242926
1,2019-FEB,37.801949,-122.238968
1,2019-FEB,37.801958,-122.239341
5,2019-FEB,37.80196,-122.231404
2,2019-FEB,37.801961,-122.20682
1,2019-FEB,37.801963,-122.240843
1,2019-FEB,37.801967,-122.246126
1,2019-FEB,37.801969,-122.251988
3,2019-FEB,37.801969,-122.242848
1,2019-FEB,37.801973,-122.263576
1,2019-FEB,37.801989,-122.200022
8,2019-FEB,37.802,-122.2662
3,2019-FEB,37.802004,-122.276597
2,2019-FEB,37.802005,-122.240984
4,2019-FEB,37.802007,-122.250155
1,2019-FEB,37.802016,-122.243681
4,2019-FEB,37.802017,-122.271472
3,2019-FEB,37.802025,-122.245391
1,2019-FEB,37.802034,-122.269334
10,2019-FEB,37.80204,-122.216571
2,2019-FEB,37.802044,-122.271547
1,2019-FEB,37.802068,-122.24499
5,2019-FEB,37.802088,-122.27025
9,2019-FEB,37.80209,-122.267283
1,2019-FEB,37.802092,-122.229703
2,2019-FEB,37.802093,-122.252818
1,2019-FEB,37.802101,-122.251684
3,2019-FEB,37.802103,-122.190368
4,2019-FEB,37.802107,-122.245347
1,2019-FEB,37.802133,-122.251704
2,2019-FEB,37.802151,-122.23277
1,2019-FEB,37.802162,-122.245317
2,2019-FEB,37.802164,-122.242126
2,2019-FEB,37.802164,-122.237155
1,2019-FEB,37.802168,-122.278264
4,2019-FEB,37.802171,-122.26492
1,2019-FEB,37.802186,-122.278253
1,2019-FEB,37.802211,-122.215231
2,2019-FEB,37.802212,-122.276349
1,2019-FEB,37.802213,-122.278236
1,2019-FEB,37.802226,-122.264886
1,2019-FEB,37.802232,-122.252918
2,2019-FEB,37.80224,-122.278219
10,2019-FEB,37.802257,-122.278584
1,2019-FEB,37.80226,-122.179317
4,2019-FEB,37.802267,-122.278606
1,2019-FEB,37.802274,-122.241054
1,2019-FEB,37.802276,-122.215569
1,2019-FEB,37.802282,-122.240964
1,2019-FEB,37.802286,-122.243791
1,2019-FEB,37.802295,-122.231862
2,2019-FEB,37.802298,-122.278675
1,2019-FEB,37.8023,-122.279383
